case_id,policy,policy_order,repeat,stage,run_id,log,family,severity,group_id,split,insertion_success,stalled,stall_episodes,stalled_time_s,first_stall_s,max_wrist_force_n,max_wrist_torque_nm,max_normal_load_n,max_contact_force_n,max_penetration_mm,max_grasp_slip_mm,max_grasp_slip_deg,force_budget_exceeded,torque_budget_exceeded,grasp_retained,numerically_valid,intervention_count,insertion_time_s,time_to_success_s,final_depth_mm,max_depth_mm,active_insertion_time_s,intervention_time_s,outcome,rows,safety_stop,terminal_timeout,terminal_phase,terminal_grasp_slip_mm,safety_during_recovery,safety_before_any_recovery,last_trigger_branch,last_trigger_grasp_slip_mm,verified_unloadings,ready_unloadings,successful_retries,repeated_stalls,normal_interventions,urgent_interventions,terminal_interventions,first_intervention_s
h003_easy_controls_easy_v3,v1,1,0,held_out,h003_easy_controls_easy_v3/v1,h003_easy_controls_easy_v3/v1/trajectory.csv,easy_controls,easy,h003_easy_controls_easy_v3,held_out,True,False,0,0.0,,0.015257937833666801,0.009302901104092598,0.0,0.0,0.0,0.023178175979410298,0.07912936237050427,False,False,True,True,0,7.649999999859574,7.649999999859574,19.832303375005722,19.832303375005722,7.6499999999999995,0.0,insertion_success,1159,False,False,insert,0.022522121071233414,False,False,,,0,0,0,0,0,0,0,
h003_easy_controls_easy_v3,v2,2,0,held_out,h003_easy_controls_easy_v3/v2,h003_easy_controls_easy_v3/v2/trajectory.csv,easy_controls,easy,h003_easy_controls_easy_v3,held_out,True,False,0,0.0,,0.015257937833666801,0.009302901104092598,0.0,0.0,0.0,0.023178175979410298,0.07912936237050427,False,False,True,True,0,7.649999999859574,7.649999999859574,19.832303375005722,19.832303375005722,7.6499999999999995,0.0,insertion_success,1159,False,False,insert,0.022522121071233414,False,False,,,0,0,0,0,0,0,0,
h004_easy_controls_easy_v0,v1,0,0,held_out,h004_easy_controls_easy_v0/v1,h004_easy_controls_easy_v0/v1/trajectory.csv,easy_controls,easy,h004_easy_controls_easy_v0,held_out,True,False,0,0.0,,0.015257937833666801,0.009302901104092598,0.0,0.0,0.0,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.6833333334566305,7.6833333334566305,19.727622717618942,19.727622717618942,7.683333333333334,0.0,insertion_success,1163,False,False,insert,0.0081967100413749,False,False,,,0,0,0,0,0,0,0,
h004_easy_controls_easy_v0,v2,1,0,held_out,h004_easy_controls_easy_v0/v2,h004_easy_controls_easy_v0/v2/trajectory.csv,easy_controls,easy,h004_easy_controls_easy_v0,held_out,True,False,0,0.0,,0.015257937833666801,0.009302901104092598,0.0,0.0,0.0,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.6833333334566305,7.6833333334566305,19.727622717618942,19.727622717618942,7.683333333333334,0.0,insertion_success,1163,False,False,insert,0.0081967100413749,False,False,,,0,0,0,0,0,0,0,
h004_easy_controls_easy_v0,nominal,2,0,held_out,h004_easy_controls_easy_v0/nominal,h004_easy_controls_easy_v0/nominal/trajectory.csv,easy_controls,easy,h004_easy_controls_easy_v0,held_out,True,False,0,0.0,,0.015257937833666801,0.009302901104092598,0.0,0.0,0.0,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.6833333334566305,7.6833333334566305,19.727622717618942,19.727622717618942,7.683333333333334,0.0,insertion_success,1163,False,False,insert,0.0081967100413749,False,False,,,0,0,0,0,0,0,0,
h005_easy_controls_easy_v1,v1,0,0,held_out,h005_easy_controls_easy_v1/v1,h005_easy_controls_easy_v1/v1/trajectory.csv,easy_controls,easy,h005_easy_controls_easy_v1,held_out,True,False,0,0.0,,0.015597471967339516,0.009302901104092598,0.0,0.0,0.0,0.022711075871484354,0.07912936237050427,False,False,True,True,0,7.650000000122873,7.650000000122873,19.767766445875168,19.767766445875168,7.6499999999999995,0.0,insertion_success,1159,False,False,insert,0.006506037607323378,False,False,,,0,0,0,0,0,0,0,
h005_easy_controls_easy_v1,v2,1,0,held_out,h005_easy_controls_easy_v1/v2,h005_easy_controls_easy_v1/v2/trajectory.csv,easy_controls,easy,h005_easy_controls_easy_v1,held_out,True,False,0,0.0,,0.015597471967339516,0.009302901104092598,0.0,0.0,0.0,0.022711075871484354,0.07912936237050427,False,False,True,True,0,7.650000000122873,7.650000000122873,19.767766445875168,19.767766445875168,7.6499999999999995,0.0,insertion_success,1159,False,False,insert,0.006506037607323378,False,False,,,0,0,0,0,0,0,0,
h005_easy_controls_easy_v1,nominal,2,0,held_out,h005_easy_controls_easy_v1/nominal,h005_easy_controls_easy_v1/nominal/trajectory.csv,easy_controls,easy,h005_easy_controls_easy_v1,held_out,True,False,0,0.0,,0.015597471967339516,0.009302901104092598,0.0,0.0,0.0,0.022711075871484354,0.07912936237050427,False,False,True,True,0,7.650000000122873,7.650000000122873,19.767766445875168,19.767766445875168,7.6499999999999995,0.0,insertion_success,1159,False,False,insert,0.006506037607323378,False,False,,,0,0,0,0,0,0,0,
h006_easy_controls_easy_v2,v2,0,0,held_out,h006_easy_controls_easy_v2/v2,h006_easy_controls_easy_v2/v2/trajectory.csv,easy_controls,easy,h006_easy_controls_easy_v2,held_out,True,False,0,0.0,,0.019684625789523125,0.009302901104092598,0.0,0.0,0.0,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.69166666679007,7.69166666679007,19.75960060954094,19.75960060954094,7.691666666666666,0.0,insertion_success,1164,False,False,insert,0.011022908438462764,False,False,,,0,0,0,0,0,0,0,
h006_easy_controls_easy_v2,nominal,1,0,held_out,h006_easy_controls_easy_v2/nominal,h006_easy_controls_easy_v2/nominal/trajectory.csv,easy_controls,easy,h006_easy_controls_easy_v2,held_out,True,False,0,0.0,,0.019684625789523125,0.009302901104092598,0.0,0.0,0.0,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.69166666679007,7.69166666679007,19.75960060954094,19.75960060954094,7.691666666666666,0.0,insertion_success,1164,False,False,insert,0.011022908438462764,False,False,,,0,0,0,0,0,0,0,
h006_easy_controls_easy_v2,v1,2,0,held_out,h006_easy_controls_easy_v2/v1,h006_easy_controls_easy_v2/v1/trajectory.csv,easy_controls,easy,h006_easy_controls_easy_v2,held_out,True,False,0,0.0,,0.019684625789523125,0.009302901104092598,0.0,0.0,0.0,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.69166666679007,7.69166666679007,19.75960060954094,19.75960060954094,7.691666666666666,0.0,insertion_success,1164,False,False,insert,0.011022908438462764,False,False,,,0,0,0,0,0,0,0,
h007_easy_controls_easy_v3,v1,0,0,held_out,h007_easy_controls_easy_v3/v1,h007_easy_controls_easy_v3/v1/trajectory.csv,easy_controls,easy,h007_easy_controls_easy_v3,held_out,True,False,0,0.0,,0.015257937833666801,0.009302901104092598,0.0,0.0,0.0,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.616666666526726,7.616666666526726,19.768589735031128,19.768589735031128,7.616666666666666,0.0,insertion_success,1155,False,False,insert,0.010130172995559406,False,False,,,0,0,0,0,0,0,0,
h007_easy_controls_easy_v3,v2,1,0,held_out,h007_easy_controls_easy_v3/v2,h007_easy_controls_easy_v3/v2/trajectory.csv,easy_controls,easy,h007_easy_controls_easy_v3,held_out,True,False,0,0.0,,0.015257937833666801,0.009302901104092598,0.0,0.0,0.0,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.616666666526726,7.616666666526726,19.768589735031128,19.768589735031128,7.616666666666666,0.0,insertion_success,1155,False,False,insert,0.010130172995559406,False,False,,,0,0,0,0,0,0,0,
h007_easy_controls_easy_v3,nominal,2,0,held_out,h007_easy_controls_easy_v3/nominal,h007_easy_controls_easy_v3/nominal/trajectory.csv,easy_controls,easy,h007_easy_controls_easy_v3,held_out,True,False,0,0.0,,0.015257937833666801,0.009302901104092598,0.0,0.0,0.0,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.616666666526726,7.616666666526726,19.768589735031128,19.768589735031128,7.616666666666666,0.0,insertion_success,1155,False,False,insert,0.010130172995559406,False,False,,,0,0,0,0,0,0,0,
h008_axis_offset_moderate_v0,nominal,0,0,held_out,h008_axis_offset_moderate_v0/nominal,h008_axis_offset_moderate_v0/nominal/trajectory.csv,axis_offset,moderate,h008_axis_offset_moderate_v0,held_out,True,False,0,0.0,,1.1236354112625122,0.07491792738437653,1.0208449363708496,1.2760553359985352,0.0012810216958314413,0.02219032285211142,0.07912936237050427,False,False,True,True,0,7.749999999991132,7.749999999991132,19.72985789179802,19.72985789179802,7.75,0.0,insertion_success,1171,False,False,insert,0.005217547823122004,False,False,,,0,0,0,0,0,0,0,
h008_axis_offset_moderate_v0,v1,1,0,held_out,h008_axis_offset_moderate_v0/v1,h008_axis_offset_moderate_v0/v1/trajectory.csv,axis_offset,moderate,h008_axis_offset_moderate_v0,held_out,True,False,0,0.0,,1.1236354112625122,0.07491792738437653,1.0208449363708496,1.2760553359985352,0.0012810216958314413,0.02219032285211142,0.07912936237050427,False,False,True,True,0,7.749999999991132,7.749999999991132,19.72985789179802,19.72985789179802,7.75,0.0,insertion_success,1171,False,False,insert,0.005217547823122004,False,False,,,0,0,0,0,0,0,0,
h008_axis_offset_moderate_v0,v2,2,0,held_out,h008_axis_offset_moderate_v0/v2,h008_axis_offset_moderate_v0/v2/trajectory.csv,axis_offset,moderate,h008_axis_offset_moderate_v0,held_out,True,False,0,0.0,,1.0513553619384766,0.07206364721059799,0.9603426456451416,1.2003227472305298,0.0014776500165680773,0.02219032285211142,0.07912936237050427,False,False,True,True,0,7.758333333324458,7.758333333324458,19.72588673233986,19.72588673233986,7.758333333333333,0.0,insertion_success,1172,False,False,insert,0.013365772247198038,False,False,,,0,0,0,0,0,0,0,
h009_axis_offset_moderate_v1,v1,0,0,held_out,h009_axis_offset_moderate_v1/v1,h009_axis_offset_moderate_v1/v1/trajectory.csv,axis_offset,moderate,h009_axis_offset_moderate_v1,held_out,True,False,0,0.0,,0.6300871968269348,0.07790432125329971,0.7124468088150024,0.8905447721481323,0.003050676468774327,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.774999999857755,7.774999999857755,19.714107364416122,19.714107364416122,7.7749999999999995,0.0,insertion_success,1174,False,False,insert,0.007548078883701237,False,False,,,0,0,0,0,0,0,0,
h009_axis_offset_moderate_v1,v2,1,0,held_out,h009_axis_offset_moderate_v1/v2,h009_axis_offset_moderate_v1/v2/trajectory.csv,axis_offset,moderate,h009_axis_offset_moderate_v1,held_out,True,False,0,0.0,,0.6300871968269348,0.07790432125329971,0.7124468088150024,0.8905447721481323,0.003050676468774327,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.774999999857755,7.774999999857755,19.714107364416122,19.714107364416122,7.7749999999999995,0.0,insertion_success,1174,False,False,insert,0.007548078883701237,False,False,,,0,0,0,0,0,0,0,
h009_axis_offset_moderate_v1,nominal,2,0,held_out,h009_axis_offset_moderate_v1/nominal,h009_axis_offset_moderate_v1/nominal/trajectory.csv,axis_offset,moderate,h009_axis_offset_moderate_v1,held_out,True,False,0,0.0,,0.6779371500015259,0.08319879323244095,0.7671908140182495,0.9589695930480957,0.0020019920157210436,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.758333333191331,7.758333333191331,19.701486080884933,19.701486080884933,7.758333333333333,0.0,insertion_success,1172,False,False,insert,0.010200054020970128,False,False,,,0,0,0,0,0,0,0,
h010_axis_offset_moderate_v2,v2,0,0,held_out,h010_axis_offset_moderate_v2/v2,h010_axis_offset_moderate_v2/v2/trajectory.csv,axis_offset,moderate,h010_axis_offset_moderate_v2,held_out,True,False,0,0.0,,0.3879407048225403,0.03111136145889759,0.39877164363861084,0.4984540343284607,0.0023732025056233397,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.666666666525998,7.666666666525998,19.736894965171814,19.736894965171814,7.666666666666667,0.0,insertion_success,1161,False,False,insert,0.011497739251353778,False,False,,,0,0,0,0,0,0,0,
h010_axis_offset_moderate_v2,nominal,1,0,held_out,h010_axis_offset_moderate_v2/nominal,h010_axis_offset_moderate_v2/nominal/trajectory.csv,axis_offset,moderate,h010_axis_offset_moderate_v2,held_out,True,False,0,0.0,,0.3879407048225403,0.03111136145889759,0.39877164363861084,0.4984540343284607,0.0023732025056233397,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.666666666525998,7.666666666525998,19.736894965171814,19.736894965171814,7.666666666666667,0.0,insertion_success,1161,False,False,insert,0.011497739251353778,False,False,,,0,0,0,0,0,0,0,
h010_axis_offset_moderate_v2,v1,2,0,held_out,h010_axis_offset_moderate_v2/v1,h010_axis_offset_moderate_v2/v1/trajectory.csv,axis_offset,moderate,h010_axis_offset_moderate_v2,held_out,True,False,0,0.0,,0.3879404067993164,0.030355708673596382,0.3987714946269989,0.49845385551452637,0.005446823706733994,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.666666666525998,7.666666666525998,19.6889691054821,19.6889691054821,7.666666666666667,0.0,insertion_success,1161,False,False,insert,0.0184375330718467,False,False,,,0,0,0,0,0,0,0,
h011_axis_offset_moderate_v3,v1,0,0,held_out,h011_axis_offset_moderate_v3/v1,h011_axis_offset_moderate_v3/v1/trajectory.csv,axis_offset,moderate,h011_axis_offset_moderate_v3,held_out,True,False,0,0.0,,0.5601808428764343,0.038059160113334656,0.5253279209136963,0.6566250920295715,0.0022641634132014588,0.024162038243957795,0.08846931922527276,False,False,True,True,0,7.766666666791025,7.766666666791025,19.702275842428207,19.702275842428207,7.766666666666667,0.0,insertion_success,1173,False,False,insert,0.008036727194848936,False,False,,,0,0,0,0,0,0,0,
h011_axis_offset_moderate_v3,v2,1,0,held_out,h011_axis_offset_moderate_v3/v2,h011_axis_offset_moderate_v3/v2/trajectory.csv,axis_offset,moderate,h011_axis_offset_moderate_v3,held_out,True,False,0,0.0,,0.5601808428764343,0.038059160113334656,0.5253279209136963,0.6566250920295715,0.0022641634132014588,0.024162038243957795,0.08846931922527276,False,False,True,True,0,7.766666666791025,7.766666666791025,19.702275842428207,19.702275842428207,7.766666666666667,0.0,insertion_success,1173,False,False,insert,0.008036727194848936,False,False,,,0,0,0,0,0,0,0,
h011_axis_offset_moderate_v3,nominal,2,0,held_out,h011_axis_offset_moderate_v3/nominal,h011_axis_offset_moderate_v3/nominal/trajectory.csv,axis_offset,moderate,h011_axis_offset_moderate_v3,held_out,True,False,0,0.0,,0.420456200838089,0.03641602396965027,0.3880605101585388,0.48504430055618286,0.0026574195999273797,0.023497146685258485,0.08846931922527276,False,False,True,True,0,7.775000000124464,7.775000000124464,19.691137224435806,19.691137224435806,7.7749999999999995,0.0,insertion_success,1174,False,False,insert,0.015443507436430082,False,False,,,0,0,0,0,0,0,0,
h012_axis_offset_severe_v0,nominal,0,0,held_out,h012_axis_offset_severe_v0/nominal,h012_axis_offset_severe_v0/nominal/trajectory.csv,axis_offset,severe,h012_axis_offset_severe_v0,held_out,True,False,0,0.0,,1.3676103353500366,0.10623762756586075,1.2218464612960815,1.527304768562317,0.004558160526357824,0.023782758944435045,0.07912936237050427,False,False,True,True,0,8.216666666796755,8.216666666796755,19.59216743707657,19.59216743707657,8.0,0.0,insertion_success,1227,False,False,hold,0.011045106475648936,False,False,,,0,0,0,0,0,0,0,
h012_axis_offset_severe_v0,v1,1,0,held_out,h012_axis_offset_severe_v0/v1,h012_axis_offset_severe_v0/v1/trajectory.csv,axis_offset,severe,h012_axis_offset_severe_v0,held_out,True,False,0,0.0,,1.3676103353500366,0.10623762756586075,1.2218464612960815,1.527304768562317,0.004558160526357824,0.023782758944435045,0.07912936237050427,False,False,True,True,0,8.216666666796755,8.216666666796755,19.59216743707657,19.59216743707657,8.0,0.0,insertion_success,1227,False,False,hold,0.011045106475648936,False,False,,,0,0,0,0,0,0,0,
h012_axis_offset_severe_v0,v2,2,0,held_out,h012_axis_offset_severe_v0/v2,h012_axis_offset_severe_v0/v2/trajectory.csv,axis_offset,severe,h012_axis_offset_severe_v0,held_out,True,False,0,0.0,,1.1556031703948975,0.09606476128101349,1.0111794471740723,1.2637680768966675,0.004427074600243941,0.023782758944435045,0.07912936237050427,False,False,True,True,0,8.233333333463634,8.233333333463634,19.610317051410675,19.610317051410675,8.0,0.0,insertion_success,1229,False,False,hold,0.00965831713983789,False,False,,,0,0,0,0,0,0,0,
h013_axis_offset_severe_v1,v2,0,0,held_out,h013_axis_offset_severe_v1/v2,h013_axis_offset_severe_v1/v2/trajectory.csv,axis_offset,severe,h013_axis_offset_severe_v1,held_out,True,False,0,0.0,,0.8479768633842468,0.10704641044139862,0.9586164951324463,1.198248267173767,0.005344673354557017,0.02177998612751253,0.07912936237050427,False,False,True,True,0,8.13333333346236,8.13333333346236,19.547370821237564,19.547370821237564,8.0,0.0,insertion_success,1217,False,False,hold,0.015536859791609459,False,False,,,0,0,0,0,0,0,0,
h013_axis_offset_severe_v1,nominal,1,0,held_out,h013_axis_offset_severe_v1/nominal,h013_axis_offset_severe_v1/nominal/trajectory.csv,axis_offset,severe,h013_axis_offset_severe_v1,held_out,True,False,0,0.0,,0.8479768633842468,0.10704641044139862,0.9586164951324463,1.198248267173767,0.005344673354557017,0.02177998612751253,0.07912936237050427,False,False,True,True,0,8.13333333346236,8.13333333346236,19.547370821237564,19.547370821237564,8.0,0.0,insertion_success,1217,False,False,hold,0.015536859791609459,False,False,,,0,0,0,0,0,0,0,
h013_axis_offset_severe_v1,v1,2,0,held_out,h013_axis_offset_severe_v1/v1,h013_axis_offset_severe_v1/v1/trajectory.csv,axis_offset,severe,h013_axis_offset_severe_v1,held_out,True,False,0,0.0,,0.8479742407798767,0.10704729706048965,0.958613395690918,1.198244571685791,0.004885874204774154,0.02177998612751253,0.07912936237050427,False,False,True,True,0,8.158333333462679,8.158333333462679,19.54318732023239,19.54369768500328,8.0,0.0,insertion_success,1220,False,False,hold,0.013027683962718584,False,False,,,0,0,0,0,0,0,0,
h014_axis_offset_severe_v2,nominal,0,0,held_out,h014_axis_offset_severe_v2/nominal,h014_axis_offset_severe_v2/nominal/trajectory.csv,axis_offset,severe,h014_axis_offset_severe_v2,held_out,True,False,0,0.0,,0.9569891095161438,0.09195178002119064,0.9200546741485596,1.0858325958251953,0.004558160526357824,0.02378871249675285,0.07912936237050427,False,False,True,True,0,8.075000000128284,8.075000000128284,19.579903781414032,19.579903781414032,8.0,0.0,insertion_success,1210,False,False,hold,0.006653294349234784,False,False,,,0,0,0,0,0,0,0,
h014_axis_offset_severe_v2,v1,1,0,held_out,h014_axis_offset_severe_v2/v1,h014_axis_offset_severe_v2/v1/trajectory.csv,axis_offset,severe,h014_axis_offset_severe_v2,held_out,True,False,0,0.0,,0.9569891095161438,0.09195178002119064,0.9200546741485596,1.0858325958251953,0.004558160526357824,0.02378871249675285,0.07912936237050427,False,False,True,True,0,8.075000000128284,8.075000000128284,19.579903781414032,19.579903781414032,8.0,0.0,insertion_success,1210,False,False,hold,0.006653294349234784,False,False,,,0,0,0,0,0,0,0,
h014_axis_offset_severe_v2,v2,2,0,held_out,h014_axis_offset_severe_v2/v2,h014_axis_offset_severe_v2/v2/trajectory.csv,axis_offset,severe,h014_axis_offset_severe_v2,held_out,True,False,0,0.0,,0.9506644010543823,0.08104335516691208,0.8704788088798523,1.076212763786316,0.004558160526357824,0.02177998612751253,0.07912936237050427,False,False,True,True,0,8.083333333461724,8.083333333461724,19.597721844911575,19.598638266324997,8.0,0.0,insertion_success,1211,False,False,hold,0.010644077519827988,False,False,,,0,0,0,0,0,0,0,
h015_axis_offset_severe_v3,v1,0,0,held_out,h015_axis_offset_severe_v3/v1,h015_axis_offset_severe_v3/v1/trajectory.csv,axis_offset,severe,h015_axis_offset_severe_v3,held_out,True,False,0,0.0,,0.9679592847824097,0.0936489924788475,0.8757690787315369,1.0946018695831299,0.004164903657510877,0.021836325686308555,0.08846931922527276,False,False,True,True,0,8.800000000137516,8.800000000137516,19.573798030614853,19.573798030614853,8.0,0.0,insertion_success,1297,False,False,hold,0.013635972209158354,False,False,,,0,0,0,0,0,0,0,
h015_axis_offset_severe_v3,v2,1,0,held_out,h015_axis_offset_severe_v3/v2,h015_axis_offset_severe_v3/v2/trajectory.csv,axis_offset,severe,h015_axis_offset_severe_v3,held_out,True,False,0,0.0,,0.9679592847824097,0.0936489924788475,0.8757690787315369,1.0946018695831299,0.004164903657510877,0.021836325686308555,0.08846931922527276,False,False,True,True,0,8.800000000137516,8.800000000137516,19.573798030614853,19.573798030614853,8.0,0.0,insertion_success,1297,False,False,hold,0.013635972209158354,False,False,,,0,0,0,0,0,0,0,
h015_axis_offset_severe_v3,nominal,2,0,held_out,h015_axis_offset_severe_v3/nominal,h015_axis_offset_severe_v3/nominal/trajectory.csv,axis_offset,severe,h015_axis_offset_severe_v3,held_out,True,False,0,0.0,,1.038068413734436,0.08327136933803558,0.9380455017089844,1.1725239753723145,0.005279130618873751,0.02177998612751253,0.07912936237050427,False,False,True,True,0,8.308333333464589,8.308333333464589,19.509831070899963,19.509831070899963,8.0,0.0,insertion_success,1238,False,False,hold,0.007173722678999184,False,False,,,0,0,0,0,0,0,0,
h016_oblique_offset_moderate_v0,v2,0,0,held_out,h016_oblique_offset_moderate_v0/v2,h016_oblique_offset_moderate_v0/v2/trajectory.csv,oblique_offset,moderate,h016_oblique_offset_moderate_v0,held_out,True,False,0,0.0,,0.8838750720024109,0.06672671437263489,0.8132641315460205,1.016323447227478,0.0014121072808848112,0.02284403490193654,0.07912936237050427,False,False,True,True,0,7.716666666790388,7.716666666790388,19.700025767087936,19.700025767087936,7.716666666666667,0.0,insertion_success,1167,False,False,insert,0.014310454389487859,False,False,,,0,0,0,0,0,0,0,
