case_id,repeat,policy,policy_order,run_id,log,family,severity,ramp_onset_mm,insertion_success,stalled,stall_episodes,stalled_time_s,first_stall_s,max_wrist_force_n,max_wrist_torque_nm,max_normal_load_n,max_contact_force_n,max_penetration_mm,max_grasp_slip_mm,max_grasp_slip_deg,force_budget_exceeded,torque_budget_exceeded,grasp_retained,numerically_valid,intervention_count,insertion_time_s,time_to_success_s,final_depth_mm,max_depth_mm,active_insertion_time_s,intervention_time_s,outcome,rows,safety_stop,recovery_count,productivity_trigger,first_productivity_trigger_s,productivity_trigger_onsets,actual_productivity_recoveries,eligible_detector_checks,last_eligible_eta_raw,minimum_eligible_eta_raw,terminal_productivity_consecutive,last_check_time_s,terminal_time_s,terminal_grasp_slip_mm,terminal_grasp_slip_deg,terminal_wrist_force_n,terminal_wrist_torque_nm,terminal_normal_load_n,terminal_min_separation_mm,verified_unloadings,ready_unloadings,retry_successes,retries,repeated_stalls,failure_class,terminal_phase,condition_plot,final_offset_x_mm,final_offset_y_mm,final_roll_deg,final_pitch_deg
g002_axis_offset_moderate_v2,0,force,2,g002_axis_offset_moderate_v2/repeat0/force,g002_axis_offset_moderate_v2/repeat0/force/trajectory.csv,axis_offset,moderate,15.0,True,False,0,0.0,,0.23725801706314087,0.024138079956173897,0.23612530529499054,0.29514506459236145,0.002001992243094719,0.022085690943640657,0.07912936237050427,False,False,True,True,0,7.683333333192422,7.683333333192422,19.7316013276577,19.7316013276577,7.683333333333334,0.0,insertion_success,1163,False,0,False,,0,0,11,0.9822154874921364,0.9822154874921364,0,9.599999999860302,9.683333333192422,0.01518420503998641,0.03956468118525214,0.061332181096076965,0.004285088274627924,0.04604311287403107,0.0,0,0,0,0,0,success,insert,conditions/g002_axis_offset_moderate_v2.png,0.0,0.7,0.0,0.0
g002_axis_offset_moderate_v2,0,nominal,3,g002_axis_offset_moderate_v2/repeat0/nominal,g002_axis_offset_moderate_v2/repeat0/nominal/trajectory.csv,axis_offset,moderate,15.0,True,False,0,0.0,,0.23725801706314087,0.024138079956173897,0.23612530529499054,0.29514506459236145,0.002001992243094719,0.022085690943640657,0.07912936237050427,False,False,True,True,0,7.683333333192422,7.683333333192422,19.7316013276577,19.7316013276577,7.683333333333334,0.0,insertion_success,1163,False,0,False,,0,0,11,0.9822154874921364,0.9822154874921364,0,9.599999999860302,9.683333333192422,0.01518420503998641,0.03956468118525214,0.061332181096076965,0.004285088274627924,0.04604311287403107,0.0,0,0,0,0,0,success,insert,conditions/g002_axis_offset_moderate_v2.png,0.0,0.7,0.0,0.0
g003_axis_offset_moderate_v3,0,nominal,0,g003_axis_offset_moderate_v3/repeat0/nominal,g003_axis_offset_moderate_v3/repeat0/nominal/trajectory.csv,axis_offset,moderate,7.0,True,False,0,0.0,,0.4527586102485657,0.03465447574853897,0.4528578519821167,0.5660696625709534,0.005670359769283095,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.708333333324504,7.708333333324504,19.730282574892044,19.741488248109818,7.708333333333333,0.0,insertion_success,1166,False,0,False,,0,0,28,1.0483555392176382,0.9864506219187628,0,9.699999999991178,9.708333333324504,0.01609787250345107,0.055952909680744456,0.06296325474977493,0.004599417094141245,0.06073380634188652,0.0,0,0,0,0,0,success,insert,conditions/g003_axis_offset_moderate_v3.png,0.0,-0.7,0.0,0.0
g003_axis_offset_moderate_v3,0,axial,1,g003_axis_offset_moderate_v3/repeat0/axial,g003_axis_offset_moderate_v3/repeat0/axial/trajectory.csv,axis_offset,moderate,7.0,True,False,0,0.0,,0.4527586102485657,0.03465447574853897,0.4528578519821167,0.5660696625709534,0.005670359769283095,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.708333333324504,7.708333333324504,19.730282574892044,19.741488248109818,7.708333333333333,0.0,insertion_success,1166,False,0,False,,0,0,28,1.0483555392176382,0.9864506219187628,0,9.699999999991178,9.708333333324504,0.01609787250345107,0.055952909680744456,0.06296325474977493,0.004599417094141245,0.06073380634188652,0.0,0,0,0,0,0,success,insert,conditions/g003_axis_offset_moderate_v3.png,0.0,-0.7,0.0,0.0
g003_axis_offset_moderate_v3,0,dewedge,2,g003_axis_offset_moderate_v3/repeat0/dewedge,g003_axis_offset_moderate_v3/repeat0/dewedge/trajectory.csv,axis_offset,moderate,7.0,True,False,0,0.0,,0.3876012861728668,0.02646251767873764,0.374970406293869,0.4686010181903839,0.006173315796331735,0.025589100914658047,0.07912936237050427,False,False,True,True,0,7.691666666657852,7.691666666657852,19.74490061402321,19.74490061402321,7.691666666666666,0.0,insertion_success,1164,False,0,False,,0,0,27,1.0602470314189847,0.9899527802203308,0,9.599999999991269,9.691666666657852,0.007279994406417245,0.0,0.3876012861728668,0.02596597746014595,0.374970406293869,-0.005111519385536667,0,0,0,0,0,success,insert,conditions/g003_axis_offset_moderate_v3.png,0.0,-0.7,0.0,0.0
g003_axis_offset_moderate_v3,0,force,3,g003_axis_offset_moderate_v3/repeat0/force,g003_axis_offset_moderate_v3/repeat0/force/trajectory.csv,axis_offset,moderate,7.0,True,False,0,0.0,,0.4527586102485657,0.03465447574853897,0.4528578519821167,0.5660696625709534,0.005670359769283095,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.708333333324504,7.708333333324504,19.730282574892044,19.741488248109818,7.708333333333333,0.0,insertion_success,1166,False,0,False,,0,0,28,1.0483555392176382,0.9864506219187628,0,9.699999999991178,9.708333333324504,0.01609787250345107,0.055952909680744456,0.06296325474977493,0.004599417094141245,0.06073380634188652,0.0,0,0,0,0,0,success,insert,conditions/g003_axis_offset_moderate_v3.png,0.0,-0.7,0.0,0.0
g004_axis_offset_severe_v0,0,dewedge,0,g004_axis_offset_severe_v0/repeat0/dewedge,g004_axis_offset_severe_v0/repeat0/dewedge/trajectory.csv,axis_offset,severe,12.0,True,False,0,0.0,,1.3003759384155273,0.1119721531867981,1.165412425994873,1.4566783905029297,0.0028202744033478666,0.023649976355955005,0.07912936237050427,False,False,True,True,0,8.025000000127648,8.025000000127648,19.60553377866745,19.60553377866745,8.0,0.0,insertion_success,1204,False,0,False,,0,0,22,1.0829759680713373,0.8803393972213595,0,10.00000000012733,10.025000000127648,0.0029816339974786388,0.0,0.5748158097267151,0.1119721531867981,0.4096437394618988,-0.0027085065994469915,0,0,0,0,0,success,hold,conditions/g004_axis_offset_severe_v0.png,1.2,0.0,0.0,0.0
g004_axis_offset_severe_v0,0,force,1,g004_axis_offset_severe_v0/repeat0/force,g004_axis_offset_severe_v0/repeat0/force/trajectory.csv,axis_offset,severe,12.0,True,False,0,0.0,,1.3429797887802124,0.11152609437704086,1.2120110988616943,1.509618878364563,0.0039682749957137275,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.950000000126693,7.950000000126693,19.661208242177963,19.661208242177963,7.95,0.0,insertion_success,1195,False,0,False,,0,0,21,1.5691312872088699,0.8113107382103888,0,9.900000000126056,9.950000000126693,0.005963667717878707,0.055952909680744456,0.45380470156669617,0.04768577218055725,0.3631906509399414,-0.0018053636949844076,0,0,0,0,0,success,insert,conditions/g004_axis_offset_severe_v0.png,1.2,0.0,0.0,0.0
g004_axis_offset_severe_v0,0,nominal,2,g004_axis_offset_severe_v0/repeat0/nominal,g004_axis_offset_severe_v0/repeat0/nominal/trajectory.csv,axis_offset,severe,12.0,True,False,0,0.0,,1.3003759384155273,0.1119721531867981,1.165412425994873,1.4566783905029297,0.0028202744033478666,0.023649976355955005,0.07912936237050427,False,False,True,True,0,8.025000000127648,8.025000000127648,19.60553377866745,19.60553377866745,8.0,0.0,insertion_success,1204,False,0,False,,0,0,22,1.0829759680713373,0.8803393972213595,0,10.00000000012733,10.025000000127648,0.0029816339974786388,0.0,0.5748158097267151,0.1119721531867981,0.4096437394618988,-0.0027085065994469915,0,0,0,0,0,success,hold,conditions/g004_axis_offset_severe_v0.png,1.2,0.0,0.0,0.0
g004_axis_offset_severe_v0,0,axial,3,g004_axis_offset_severe_v0/repeat0/axial,g004_axis_offset_severe_v0/repeat0/axial/trajectory.csv,axis_offset,severe,12.0,True,False,0,0.0,,1.3003759384155273,0.1119721531867981,1.165412425994873,1.4566783905029297,0.0028202744033478666,0.023649976355955005,0.07912936237050427,False,False,True,True,0,8.025000000127648,8.025000000127648,19.60553377866745,19.60553377866745,8.0,0.0,insertion_success,1204,False,0,False,,0,0,22,1.0829759680713373,0.8803393972213595,0,10.00000000012733,10.025000000127648,0.0029816339974786388,0.0,0.5748158097267151,0.1119721531867981,0.4096437394618988,-0.0027085065994469915,0,0,0,0,0,success,hold,conditions/g004_axis_offset_severe_v0.png,1.2,0.0,0.0,0.0
g005_axis_offset_severe_v1,0,force,0,g005_axis_offset_severe_v1/repeat0/force,g005_axis_offset_severe_v1/repeat0/force/trajectory.csv,axis_offset,severe,15.0,True,False,0,0.0,,0.7845778465270996,0.09882043302059174,0.8797393441200256,1.0996460914611816,0.005475758825923549,0.023275308194570243,0.07912936237050427,False,False,True,True,0,8.033333333324208,8.033333333324208,19.562789797782898,19.562789797782898,8.0,0.0,insertion_success,1205,False,0,False,,0,0,15,1.0045480037087424,0.8757168345376596,0,9.999999999990905,10.033333333324208,0.018288475985173136,0.0,0.5001413226127625,0.055641140788793564,0.40302085876464844,-0.002067534978777985,0,0,0,0,0,success,hold,conditions/g005_axis_offset_severe_v1.png,-1.2,0.0,0.0,0.0
g005_axis_offset_severe_v1,0,nominal,1,g005_axis_offset_severe_v1/repeat0/nominal,g005_axis_offset_severe_v1/repeat0/nominal/trajectory.csv,axis_offset,severe,15.0,True,False,0,0.0,,0.8203166723251343,0.10318418592214584,0.9187273979187012,1.1483787298202515,0.004492617335927207,0.0236812666116748,0.07912936237050427,False,False,True,True,0,7.999999999990905,7.999999999990905,19.56777051091194,19.56777051091194,8.0,0.0,insertion_success,1201,False,0,False,,0,0,15,1.1030445928165946,0.8559311466213718,0,9.999999999990905,9.999999999990905,0.019603136024670675,0.03956468118525214,0.4930148124694824,0.05621819198131561,0.3932426869869232,-0.0022641634132014588,0,0,0,0,0,success,insert,conditions/g005_axis_offset_severe_v1.png,-1.2,0.0,0.0,0.0
g005_axis_offset_severe_v1,0,axial,2,g005_axis_offset_severe_v1/repeat0/axial,g005_axis_offset_severe_v1/repeat0/axial/trajectory.csv,axis_offset,severe,15.0,True,False,0,0.0,,0.7845778465270996,0.09882043302059174,0.8797393441200256,1.0996460914611816,0.005475758825923549,0.023275308194570243,0.07912936237050427,False,False,True,True,0,8.033333333324208,8.033333333324208,19.562789797782898,19.562789797782898,8.0,0.0,insertion_success,1205,False,0,False,,0,0,15,1.0045480037087424,0.8757168345376596,0,9.999999999990905,10.033333333324208,0.018288475985173136,0.0,0.5001413226127625,0.055641140788793564,0.40302085876464844,-0.002067534978777985,0,0,0,0,0,success,hold,conditions/g005_axis_offset_severe_v1.png,-1.2,0.0,0.0,0.0
g005_axis_offset_severe_v1,0,dewedge,3,g005_axis_offset_severe_v1/repeat0/dewedge,g005_axis_offset_severe_v1/repeat0/dewedge/trajectory.csv,axis_offset,severe,15.0,True,False,0,0.0,,0.7845778465270996,0.09882043302059174,0.8797393441200256,1.0996460914611816,0.005475758825923549,0.023275308194570243,0.07912936237050427,False,False,True,True,0,8.033333333461087,8.033333333461087,19.562789797782898,19.562789797782898,8.0,0.0,insertion_success,1205,False,0,False,,0,0,15,1.0045480037087424,0.8757168345376596,0,10.00000000012733,10.033333333461087,0.018288475985173136,0.0,0.5001413226127625,0.055641140788793564,0.40302085876464844,-0.002067534978777985,0,0,0,0,0,success,hold,conditions/g005_axis_offset_severe_v1.png,-1.2,0.0,0.0,0.0
g006_axis_offset_severe_v2,0,dewedge,0,g006_axis_offset_severe_v2/repeat0/dewedge,g006_axis_offset_severe_v2/repeat0/dewedge/trajectory.csv,axis_offset,severe,7.0,True,False,0,0.0,,0.8311434984207153,0.06499391049146652,0.7601062655448914,0.9501197934150696,0.003378390374564333,0.02273029531352222,0.07912936237050427,False,False,True,True,0,8.058333333186965,8.058333333186965,19.57293376326561,19.57293376326561,8.0,0.0,insertion_success,1208,False,0,False,,0,0,31,1.2456921563640129,0.9301104938497484,0,9.99999999985448,10.058333333186965,0.014855153494863771,0.03956468118525214,0.5084083080291748,0.05169742926955223,0.41554009914398193,-0.002133077714461251,0,0,0,0,0,success,hold,conditions/g006_axis_offset_severe_v2.png,0.0,1.2,0.0,0.0
g006_axis_offset_severe_v2,0,force,1,g006_axis_offset_severe_v2/repeat0/force,g006_axis_offset_severe_v2/repeat0/force/trajectory.csv,axis_offset,severe,7.0,True,False,0,0.0,,0.8440133929252625,0.06339441984891891,0.7715102434158325,0.9643586277961731,0.0035750188089878066,0.024213833967223763,0.07912936237050427,False,False,True,True,0,8.066666666520177,8.066666666520177,19.57757920026779,19.57757920026779,8.0,0.0,insertion_success,1209,False,0,False,,0,0,31,1.2220189191300757,0.9307387928336386,0,9.99999999985448,10.066666666520177,0.009296977623307612,0.03956468118525214,0.5555076599121094,0.05840352922677994,0.45235878229141235,-0.0017584782199264737,0,0,0,0,0,success,hold,conditions/g006_axis_offset_severe_v2.png,0.0,1.2,0.0,0.0
g006_axis_offset_severe_v2,0,nominal,2,g006_axis_offset_severe_v2/repeat0/nominal,g006_axis_offset_severe_v2/repeat0/nominal/trajectory.csv,axis_offset,severe,7.0,True,False,0,0.0,,0.8440133929252625,0.06339441984891891,0.7715102434158325,0.9643586277961731,0.0035750188089878066,0.024213833967223763,0.07912936237050427,False,False,True,True,0,8.066666666520177,8.066666666520177,19.57757920026779,19.57757920026779,8.0,0.0,insertion_success,1209,False,0,False,,0,0,31,1.2220189191300757,0.9307387928336386,0,9.99999999985448,10.066666666520177,0.009296977623307612,0.03956468118525214,0.5555076599121094,0.05840352922677994,0.45235878229141235,-0.0017584782199264737,0,0,0,0,0,success,hold,conditions/g006_axis_offset_severe_v2.png,0.0,1.2,0.0,0.0
g006_axis_offset_severe_v2,0,axial,3,g006_axis_offset_severe_v2/repeat0/axial,g006_axis_offset_severe_v2/repeat0/axial/trajectory.csv,axis_offset,severe,7.0,True,False,0,0.0,,0.8311434984207153,0.06499391049146652,0.7601062655448914,0.9501197934150696,0.003378390374564333,0.02273029531352222,0.07912936237050427,False,False,True,True,0,8.058333333186965,8.058333333186965,19.57293376326561,19.57293376326561,8.0,0.0,insertion_success,1208,False,0,False,,0,0,31,1.2456921563640129,0.9301104938497484,0,9.99999999985448,10.058333333186965,0.014855153494863771,0.03956468118525214,0.5084083080291748,0.05169742926955223,0.41554009914398193,-0.002133077714461251,0,0,0,0,0,success,hold,conditions/g006_axis_offset_severe_v2.png,0.0,1.2,0.0,0.0
g007_axis_offset_severe_v3,0,axial,0,g007_axis_offset_severe_v3/repeat0/axial,g007_axis_offset_severe_v3/repeat0/axial/trajectory.csv,axis_offset,severe,12.0,True,False,0,0.0,,0.7672103047370911,0.06863690167665482,0.7070302367210388,0.8760471940040588,0.004427074600243941,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.933333333324299,7.933333333324299,19.640205055475235,19.64041367173195,7.933333333333334,0.0,insertion_success,1193,False,0,False,,0,0,21,1.2245401584274567,0.9189593123130981,0,9.899999999990996,9.933333333324299,0.009117211448028684,0.055952909680744456,0.4922631084918976,0.05239167809486389,0.5016636848449707,-0.0008222223186749034,0,0,0,0,0,success,insert,conditions/g007_axis_offset_severe_v3.png,0.0,-1.2,0.0,0.0
g007_axis_offset_severe_v3,0,dewedge,1,g007_axis_offset_severe_v3/repeat0/dewedge,g007_axis_offset_severe_v3/repeat0/dewedge/trajectory.csv,axis_offset,severe,12.0,True,False,0,0.0,,0.9191974401473999,0.06851722300052643,0.8828941583633423,1.103617548942566,0.008464669917884748,0.02570320611994248,0.07912936237050427,False,False,True,True,0,7.933333333324299,7.933333333324299,19.618292897939682,19.618292897939682,7.933333333333334,0.0,insertion_success,1193,False,0,False,,0,0,21,1.1881322154740486,0.9126141256430709,0,9.899999999990996,9.933333333324299,0.00935308253247058,0.055952909680744456,0.6173771023750305,0.05775511637330055,0.5348100662231445,-0.0023173183762992267,0,0,0,0,0,success,insert,conditions/g007_axis_offset_severe_v3.png,0.0,-1.2,0.0,0.0
g007_axis_offset_severe_v3,0,force,2,g007_axis_offset_severe_v3/repeat0/force,g007_axis_offset_severe_v3/repeat0/force/trajectory.csv,axis_offset,severe,12.0,True,False,0,0.0,,0.7672103047370911,0.06863690167665482,0.7070302367210388,0.8760471940040588,0.004427074600243941,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.933333333324299,7.933333333324299,19.640205055475235,19.64041367173195,7.933333333333334,0.0,insertion_success,1193,False,0,False,,0,0,21,1.2245401584274567,0.9189593123130981,0,9.899999999990996,9.933333333324299,0.009117211448028684,0.055952909680744456,0.4922631084918976,0.05239167809486389,0.5016636848449707,-0.0008222223186749034,0,0,0,0,0,success,insert,conditions/g007_axis_offset_severe_v3.png,0.0,-1.2,0.0,0.0
g007_axis_offset_severe_v3,0,nominal,3,g007_axis_offset_severe_v3/repeat0/nominal,g007_axis_offset_severe_v3/repeat0/nominal/trajectory.csv,axis_offset,severe,12.0,True,False,0,0.0,,0.7672103047370911,0.06863690167665482,0.7070302367210388,0.8760471940040588,0.004427074600243941,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.933333333324299,7.933333333324299,19.640205055475235,19.64041367173195,7.933333333333334,0.0,insertion_success,1193,False,0,False,,0,0,21,1.2245401584274567,0.9189593123130981,0,9.899999999990996,9.933333333324299,0.009117211448028684,0.055952909680744456,0.4922631084918976,0.05239167809486389,0.5016636848449707,-0.0008222223186749034,0,0,0,0,0,success,insert,conditions/g007_axis_offset_severe_v3.png,0.0,-1.2,0.0,0.0
g008_oblique_offset_moderate_v0,0,nominal,0,g008_oblique_offset_moderate_v0/repeat0/nominal,g008_oblique_offset_moderate_v0/repeat0/nominal/trajectory.csv,oblique_offset,moderate,12.0,True,False,0,0.0,,0.6882957220077515,0.05276849493384361,0.6426148414611816,0.803102970123291,0.0016087353742477717,0.022232610717765056,0.07912936237050427,False,False,True,True,0,7.675000000123191,7.675000000123191,19.760695844888687,19.760695844888687,7.675,0.0,insertion_success,1162,False,0,False,,0,0,18,1.0869971393176256,0.9792875836824239,0,9.600000000122236,9.675000000123191,0.01959881956281606,0.055952909680744456,0.008073095232248306,0.0002746701647993177,0.0,0.0,0,0,0,0,0,success,insert,conditions/g008_oblique_offset_moderate_v0.png,0.5599999999999999,0.42,0.0,0.0
